GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
597488560,20161109,201611,2016,2016.8466,USAMED,THE ASSOCIATED PRESS,USA,,,,,MED,,,RUS,RUSSIA,RUS,,,,,,,,1,51,51,5,1,3.4,1,1,1,2.103250478,4,"Moscow, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161109,http://www.complex.com/life/2016/11/russian-president-vladimir-putin-congratulated-donald-trump
597127333,20161109,201611,2016,2016.8466,USAMED,REUTERS,USA,,,,,MED,,,USA,THE US,USA,,,,,,,,1,14,14,1,1,0,4,2,4,-4.281345566,4,"Aleppo, ?alab, Syria",SY,SY09,36.2028,37.1586,-2541857,4,"Moscow, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,1,United States,US,US,38,-97,US,20161109,http://www.sfgate.com/technology/businessinsider/article/While-America-votes-Russia-will-open-fire-on-10601981.php
597321077,20161109,201611,2016,2016.8466,USAMED,UNITED STATES,USA,,,,,MED,,,USA,UNITED STATES,USA,,,,,,,,0,42,42,4,1,1.9,1,1,1,-0.529355149,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,4,"Moscow, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161109,http://www.intellinews.com/nato-members-digest-trump-win-express-concerns-109925/
596937090,20161108,201611,2016,2016.8438,USAMED,ASSOCIATED PRESS,USA,,,,,MED,,,VNM,VIETNAM,VNM,,,,,,,,0,70,70,7,2,7,1,1,1,-3.216374269,4,"Hanoi, Ha N?i, Vietnam, Republic Of",VM,VM44,21.0333,105.85,-3714993,4,"Hanoi, Ha N?i, Vietnam, Republic Of",VM,VM44,21.0333,105.85,-3714993,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20161108,http://accesswdun.com/article/2016/11/467325
596898180,20161108,201611,2016,2016.8438,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,,,,,,,,,,,1,10,10,1,1,0,15,2,15,2.146580502,1,United States,US,US,38,-97,US,0,,,,,,,1,United States,US,US,38,-97,US,20161108,http://www.publics.bg/en/news/14529/Iran_and_Total_Sign_South_Pars_Deal.html
597044657,20161108,201611,2016,2016.8438,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,,,,,,,,,,,0,70,70,7,2,7,10,1,10,3.820720059,1,United States,US,US,38,-97,US,0,,,,,,,1,United States,US,US,38,-97,US,20161108,http://www.marketwatch.com/story/cloud-native-computing-foundation-launches-certification-training-and-managed-service-provider-program-for-kubernetes-2016-11-08
596953866,20161108,201611,2016,2016.8438,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,,,,,,,,,,,1,40,40,4,1,1,10,1,10,0.6,1,United States,US,US,38,-97,US,0,,,,,,,1,United States,US,US,38,-97,US,20161108,http://www.wired.co.uk/article/us-election-results-google-twitter-facebook
596777049,20161108,201611,2016,2016.8438,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,,,,,,,,,,,1,172,172,17,4,-5,18,3,18,1.00900905,1,United States,US,US,38,-97,US,0,,,,,,,1,United States,US,US,38,-97,US,20161108,http://www.abcactionnews.com/news/political/find-your-polling-place-to-vote-with-simple-google-search
596965953,20161108,201611,2016,2016.8438,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,,,,,,,,,,,0,173,173,17,4,-5,10,1,10,0.717043574,1,United States,US,US,38,-97,US,0,,,,,,,1,United States,US,US,38,-97,US,20161108,http://www.anandtech.com/show/10753/the-google-pixel-xl-review
596972869,20161108,201611,2016,2016.8438,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,,,,,,,,,,,1,84,84,8,2,7,25,3,25,-1.992244155,1,United States,US,US,38,-97,US,0,,,,,,,1,United States,US,US,38,-97,US,20161108,http://www.knowyourmobile.com/mobile-phones/google-pixel/23853/google-pixel-pixel-xl-best-deals-uk-and-usa
596898181,20161108,201611,2016,2016.8438,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,,,,,,,,,,,1,20,20,2,1,3,30,3,30,-0.632409101,1,United States,US,US,38,-97,US,0,,,,,,,1,United States,US,US,38,-97,US,20161108,http://www.publics.bg/en/news/14529/Iran_and_Total_Sign_South_Pars_Deal.html
596812544,20161108,201611,2016,2016.8438,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,,,,,,,,,,,1,90,90,9,2,-2,103,13,88,-0.791266754,1,United States,US,US,38,-97,US,0,,,,,,,1,United States,US,US,38,-97,US,20161108,http://www.wiscnews.com/news/national/govt-and-politics/collection_a93b7a1b-6b59-5eaa-bd0e-efe209178242.html
596983763,20161108,201611,2016,2016.8438,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,,,,,,,,,,,1,60,60,6,2,6,30,2,20,1.910360029,1,United States,US,US,38,-97,US,0,,,,,,,1,United States,US,US,38,-97,US,20161108,http://www.phonearena.com/news/Google-promises-to-replenish-the-Really-Blue-Pixel-stocks-in-the-U.S._id87541
596898182,20161108,201611,2016,2016.8438,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,,,,,,,,,,,0,120,120,12,3,-4,10,1,10,0.472440945,1,United States,US,US,38,-97,US,0,,,,,,,1,United States,US,US,38,-97,US,20161108,http://www.publics.bg/en/news/14529/Iran_and_Total_Sign_South_Pars_Deal.html
596927913,20161108,201611,2016,2016.8438,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,,,,,,,,,,,0,80,80,8,2,5,10,1,10,-4.095778198,1,United States,US,US,38,-97,US,0,,,,,,,1,United States,US,US,38,-97,US,20161108,http://www.vice.com/read/we-asked-a-lawyer-shooting-trump-clinton
597067751,20161108,201611,2016,2016.8438,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,,,,,,,,,,,1,110,110,11,3,-2,5,1,5,-0.278551532,1,United States,US,US,38,-97,US,0,,,,,,,1,United States,US,US,38,-97,US,20161108,http://www.usatoday.com/story/tech/2016/11/08/snapchat-updates-app-teases-spectacles/93484020/
596965951,20161108,201611,2016,2016.8438,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,,,,,,,,,,,1,111,111,11,3,-2,20,2,20,-2.110614015,1,United States,US,US,38,-97,US,0,,,,,,,1,United States,US,US,38,-97,US,20161108,http://www.anandtech.com/show/10753/the-google-pixel-xl-review
596771194,20161108,201611,2016,2016.8438,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,,,,,,,,,,,0,30,30,3,1,4,5,1,5,-2.687411598,1,United States,US,US,38,-97,US,0,,,,,,,1,United States,US,US,38,-97,US,20161108,http://beaufortcountynow.com/post/22703/bobby-tony-introduces-poli-block-prevent-unwanted-political-spam.html
597084768,20161108,201611,2016,2016.8438,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,,,,,,,,,,,1,90,90,9,2,-2,10,1,10,0.163132137,2,"Arkansas, United States",US,USAR,34.9513,-92.3809,AR,0,,,,,,,2,"Arkansas, United States",US,USAR,34.9513,-92.3809,AR,20161108,http://www.arktimes.com/RockCandy/archives/2016/11/08/election-day-encouragement-from-rock-region-metro-pizza-to-the-polls-and-high-lonesome
597005594,20161108,201611,2016,2016.8438,MNCUSAMED,VERIZON,USA,,,,,MNC,MED,,,,,,,,,,,,0,172,172,17,4,-5,2,1,2,0,3,"Little Rock, Arkansas, United States",US,USAR,34.7465,-92.2896,83350,0,,,,,,,3,"Little Rock, Arkansas, United States",US,USAR,34.7465,-92.2896,83350,20161108,http://www.democratandchronicle.com/story/money/business/2016/11/07/windstream-earthlink-merging-11b-deal/93413784/
596812540,20161108,201611,2016,2016.8438,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,,,,,,,,,,,1,33,33,3,1,5.2,2,1,2,3.141361257,2,"California, United States",US,USCA,36.17,-119.746,CA,0,,,,,,,2,"California, United States",US,USCA,36.17,-119.746,CA,20161108,https://www.yahoo.com/news/google-adding-webvr-support-android-221028686.html
597048728,20161108,201611,2016,2016.8438,MNCUSAMED,COMCAST,USA,,,,,MNC,MED,,,,,,,,,,,,1,60,60,6,2,6,10,1,10,-5.856832972,2,"California, United States",US,USCA,36.17,-119.746,CA,0,,,,,,,2,"California, United States",US,USCA,36.17,-119.746,CA,20161108,https://techcrunch.com/2016/11/08/comcast-says-technical-issue-caused-nbc-to-disappear-from-its-program-guide-is-being-fixed/
597048729,20161108,201611,2016,2016.8438,MNCUSAMED,COMCAST,USA,,,,,MNC,MED,,,,,,,,,,,,1,114,114,11,3,-2,5,1,5,-5.856832972,2,"California, United States",US,USCA,36.17,-119.746,CA,0,,,,,,,2,"California, United States",US,USCA,36.17,-119.746,CA,20161108,https://techcrunch.com/2016/11/08/comcast-says-technical-issue-caused-nbc-to-disappear-from-its-program-guide-is-being-fixed/
596835079,20161108,201611,2016,2016.8438,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,,,,,,,,,,,1,90,90,9,2,-2,15,2,15,-0.707058748,2,"California, United States",US,USCA,36.17,-119.746,CA,0,,,,,,,2,"California, United States",US,USCA,36.17,-119.746,CA,20161108,http://www.sfgate.com/news/article/When-will-we-know-who-is-president-when-do-polls-10599829.php
596956034,20161108,201611,2016,2016.8438,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,,,,,,,,,,,1,84,84,8,2,7,1,1,1,-1.069518717,2,"California, United States",US,USCA,36.17,-119.746,CA,0,,,,,,,2,"California, United States",US,USCA,36.17,-119.746,CA,20161108,http://mobilesyrup.com/2016/11/08/google-has-acquired-the-team-behind-android-emulator-leapdroid/
597100529,20161108,201611,2016,2016.8438,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,,,,,,,,,,,1,20,20,2,1,3,25,5,25,1.245342071,3,"San Francisco, California, United States",US,USCA,37.7749,-122.419,277593,0,,,,,,,3,"San Francisco, California, United States",US,USCA,37.7749,-122.419,277593,20161108,http://www.cio.com/article/3140005/cloud-computing/google-cloud-wont-require-customers-to-worry-about-infrastructure.html
596881494,20161108,201611,2016,2016.8438,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,,,,,,,,,,,1,84,84,8,2,7,10,1,10,1.551312649,3,"San Francisco, California, United States",US,USCA,37.7749,-122.419,277593,0,,,,,,,3,"San Francisco, California, United States",US,USCA,37.7749,-122.419,277593,20161108,https://article.wn.com/view/2016/11/08/Google_redesigned_Gmail_app_for_iPhone_iPad/
596782829,20161108,201611,2016,2016.8438,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,,,,,,,,,,,1,90,90,9,2,-2,30,4,30,2.271140701,3,"San Francisco, California, United States",US,USCA,37.7749,-122.419,277593,0,,,,,,,3,"San Francisco, California, United States",US,USCA,37.7749,-122.419,277593,20161108,http://www.itworld.com/article/3139511/home-tech/google-home-the-good-the-bad-and-the-potential.html
596782830,20161108,201611,2016,2016.8438,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,,,,,,,,,,,1,110,110,11,3,-2,20,2,20,2.865296804,3,"San Francisco, California, United States",US,USCA,37.7749,-122.419,277593,0,,,,,,,3,"San Francisco, California, United States",US,USCA,37.7749,-122.419,277593,20161108,http://www.itworld.com/article/3139511/home-tech/google-home-the-good-the-bad-and-the-potential.html
597060571,20161108,201611,2016,2016.8438,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,,,,,,,,,,,1,12,12,1,1,-0.4,30,6,30,0.96716359,3,"San Francisco, California, United States",US,USCA,37.7749,-122.419,277593,0,,,,,,,3,"San Francisco, California, United States",US,USCA,37.7749,-122.419,277593,20161108,http://www.zdnet.com/article/google-to-cloud-customers-dont-worry-about-infrastructure/
704855911,20161108,201611,2016,2016.8438,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,,,,,,,,,,,0,42,42,4,1,1.9,10,1,10,0.79787234,3,"San Francisco, California, United States",US,USCA,37.7749,-122.419,277593,0,,,,,,,3,"San Francisco, California, United States",US,USCA,37.7749,-122.419,277593,20171108,https://www.forbes.com/sites/patrickmoorhead/2017/11/07/google-pixel-2-xl-three-week-review-hard-to-recommend-at-this-price/
597005595,20161108,201611,2016,2016.8438,MNCUSAMED,VERIZON,USA,,,,,MNC,MED,,,,,,,,,,,,0,172,172,17,4,-5,8,1,8,0,2,"Connecticut, United States",US,USCT,41.5834,-72.7622,CT,0,,,,,,,2,"Connecticut, United States",US,USCT,41.5834,-72.7622,CT,20161108,http://www.democratandchronicle.com/story/money/business/2016/11/07/windstream-earthlink-merging-11b-deal/93413784/
597056871,20161108,201611,2016,2016.8438,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,,,,,,,,,,,0,70,70,7,2,7,10,1,10,3.481481481,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,0,,,,,,,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161108,http://energy.einnews.com/pr_news/353031396/cloud-native-computing-foundation-launches-certification-training-and-managed-service-provider-program-for-kubernetes
597023252,20161108,201611,2016,2016.8438,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,,,,,,,,,,,0,50,50,5,1,3.5,10,1,10,-0.813516896,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,0,,,,,,,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161108,http://www.spiegel.de/international/germany/google-and-facebook-could-help-decide-2017-german-election-a-1120156.html
597056865,20161108,201611,2016,2016.8438,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,,,,,,,,,,,0,10,10,1,1,0,5,1,5,3.481481481,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,0,,,,,,,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161108,http://energy.einnews.com/pr_news/353031396/cloud-native-computing-foundation-launches-certification-training-and-managed-service-provider-program-for-kubernetes
597056867,20161108,201611,2016,2016.8438,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,,,,,,,,,,,0,46,46,4,1,7,3,1,3,-1.065375303,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,0,,,,,,,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161108,http://fusion.net/story/367589/know-your-meme-2016-meme-election-viral/
596764373,20161108,201611,2016,2016.8438,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,,,,,,,,,,,1,90,90,9,2,-2,611,41,533,-0.508855637,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,0,,,,,,,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161108,http://www.pantagraph.com/news/national/govt-and-politics/it-s-the-last-day-of-campaign-are-you-all/collection_849f36c8-4ca8-5668-ae11-598cad5fd2d1.html
597056870,20161108,201611,2016,2016.8438,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,,,,,,,,,,,0,60,60,6,2,6,8,1,8,3.481481481,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,0,,,,,,,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161108,http://energy.einnews.com/pr_news/353031396/cloud-native-computing-foundation-launches-certification-training-and-managed-service-provider-program-for-kubernetes
597078205,20161108,201611,2016,2016.8438,MNCUSAMEDBUS,GOOGLE,USA,,,,,MNC,MED,BUS,,,,,,,,,,,1,90,90,9,2,-2,10,1,10,-0.680272109,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,0,,,,,,,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161108,http://www.tubefilter.com/2016/11/08/how-to-watch-tonights-election-results-online/
596956032,20161108,201611,2016,2016.8438,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,,,,,,,,,,,1,23,23,2,1,3.4,5,1,5,0.92936803,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,0,,,,,,,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,20161108,http://www.thehollywoodgossip.com/2016/11/where-do-i-vote-an-election-day-2016-guide/
596815776,20161108,201611,2016,2016.8438,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,,,,,,,,,,,1,90,90,9,2,-2,121,15,78,-1.332207731,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,0,,,,,,,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,20161108,http://www.kapptv.com/article/2016/nov/07/google-searches-spike-how-vote/
596823435,20161108,201611,2016,2016.8438,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,,,,,,,,,,,0,90,90,9,2,-2,6,1,6,-0.899742931,3,"Lackawanna, Florida, United States",US,USFL,30.295,-81.7612,285196,0,,,,,,,3,"Lackawanna, Florida, United States",US,USFL,30.295,-81.7612,285196,20161108,http://www.news.com.au/technology/online/us-election-2016-trump-beating-clinton-in-google-searches/news-story/412adaf6251777930b481928c110b103
596823436,20161108,201611,2016,2016.8438,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,,,,,,,,,,,1,90,90,9,2,-2,3,1,3,1.413427562,2,"Georgia, United States",US,USGA,32.9866,-83.6487,GA,0,,,,,,,2,"Georgia, United States",US,USGA,32.9866,-83.6487,GA,20161108,http://www.ajc.com/news/local-govt--politics/the-big-question-georgians-are-googling-when-election-day/fwWSNfCXf8GatsccG6gIdL/
597060573,20161108,201611,2016,2016.8438,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,,,,,,,,,,,0,90,90,9,2,-2,2,1,2,-2.199661591,2,"Iowa, United States",US,USIA,42.0046,-93.214,IA,0,,,,,,,2,"Iowa, United States",US,USIA,42.0046,-93.214,IA,20161108,https://newmatilda.com/2016/11/09/god-mode-donald-trump-three-revealing-strategies/
597048726,20161108,201611,2016,2016.8438,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,,,,,,,,,,,0,10,10,1,1,0,10,2,10,2.259869096,2,"Iowa, United States",US,USIA,42.0046,-93.214,IA,0,,,,,,,2,"Iowa, United States",US,USIA,42.0046,-93.214,IA,20161108,http://www.foodbusinessnews.net/articles/news_home/Business_News/2016/11/How_Unilever_is_embracing_tran.aspx?ID=%7BB3C5DB43-CB5F-4002-A8A4-5A7BA786B1DC%7D&cck=1
596881493,20161108,201611,2016,2016.8438,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,,,,,,,,,,,1,10,10,1,1,0,10,1,10,-3.881278539,2,"Idaho, United States",US,USID,44.2394,-114.51,ID,0,,,,,,,2,"Idaho, United States",US,USID,44.2394,-114.51,ID,20161108,http://www.postregister.com/articles/news-business/2016/11/07/web-domains-often-overlooked-businesses
597103388,20161108,201611,2016,2016.8438,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,,,,,,,,,,,1,90,90,9,2,-2,30,3,30,-0.887274102,2,"Idaho, United States",US,USID,44.2394,-114.51,ID,0,,,,,,,2,"Idaho, United States",US,USID,44.2394,-114.51,ID,20161108,http://www.thisisinsider.com/best-popular-thanksgiving-side-dish-every-state-2016-10
597023253,20161108,201611,2016,2016.8438,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,,,,,,,,,,,1,84,84,8,2,7,1,1,1,-0.464396285,2,"Illinois, United States",US,USIL,40.3363,-89.0022,IL,0,,,,,,,2,"Illinois, United States",US,USIL,40.3363,-89.0022,IL,20161108,http://www.morningnewsusa.com/elections-2016-live-blog-morning-news-usa-23120263.html
596812538,20161108,201611,2016,2016.8438,MNCUSAMED,NEWS CORP,USA,,,,,MNC,MED,,,,,,,,,,,,0,14,14,1,1,0,2,1,2,-4.405737705,3,"University Of Chicago, Illinois, United States",US,USIL,41.7898,-87.5998,420158,0,,,,,,,3,"University Of Chicago, Illinois, United States",US,USIL,41.7898,-87.5998,420158,20161108,"https://independentaustralia.net/life/life-display/trigger-warning-truth-goes-down-the-news-corp-memory-hole,9701"
597097632,20161108,201611,2016,2016.8438,MNCUSAMED,COMCAST,USA,,,,,MNC,MED,,,,,,,,,,,,1,90,90,9,2,-2,5,1,5,-3.546099291,3,"Chicago, Illinois, United States",US,USIL,41.85,-87.6501,423587,0,,,,,,,3,"Chicago, Illinois, United States",US,USIL,41.85,-87.6501,423587,20161108,http://www.fiercecable.com/cable/comcast-can-t-get-225m-viamedia-suit-dismissed
597023263,20161108,201611,2016,2016.8438,MNCUSAMEDBUS,GOOGLE,USA,,,,,MNC,MED,BUS,,,,,,,,,,,0,90,90,9,2,-2,5,1,5,-1.435406699,3,"Topeka, Kansas, United States",US,USKS,39.0483,-95.678,485477,0,,,,,,,3,"Topeka, Kansas, United States",US,USKS,39.0483,-95.678,485477,20161108,http://cjonline.com/blog/twyher/2016-11-07/how-topeka-kansas-businesses-protect-their-reputation-online
596956029,20161108,201611,2016,2016.8438,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,,,,,,,,,,,1,10,10,1,1,0,5,1,5,-0.446428571,2,"Kentucky, United States",US,USKY,37.669,-84.6514,KY,0,,,,,,,2,"Kentucky, United States",US,USKY,37.669,-84.6514,KY,20161108,http://www.westkentuckystar.com/News/Local-Regional/McCracken-County/Vote-Today-Find-Your-Polling-Place.aspx
596870639,20161108,201611,2016,2016.8438,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,,,,,,,,,,,1,90,90,9,2,-2,10,2,10,-2.324326657,2,"Kentucky, United States",US,USKY,37.669,-84.6514,KY,0,,,,,,,2,"Kentucky, United States",US,USKY,37.669,-84.6514,KY,20161108,http://www.thepolypost.com/opinion/cyber-monday-should-replace-black-friday/article_762180c2-a55b-11e6-b2c4-636bf9301059.html
596821376,20161108,201611,2016,2016.8438,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,,,,,,,,,,,1,90,90,9,2,-2,439,21,368,-2.027737613,2,"Michigan, United States",US,USMI,43.3504,-84.5603,MI,0,,,,,,,2,"Michigan, United States",US,USMI,43.3504,-84.5603,MI,20161108,http://www.dailytelegraph.com.au/technology/us-election-2016-trump-beating-clinton-in-google-searches/news-story/412adaf6251777930b481928c110b103?nk=afc8a7e0c9b99bf63b015acb6d6cc7b6-1478574161
597023254,20161108,201611,2016,2016.8438,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,,,,,,,,,,,1,84,84,8,2,7,1,1,1,-0.464396285,2,"Michigan, United States",US,USMI,43.3504,-84.5603,MI,0,,,,,,,2,"Michigan, United States",US,USMI,43.3504,-84.5603,MI,20161108,http://www.morningnewsusa.com/elections-2016-live-blog-morning-news-usa-23120263.html
596940624,20161108,201611,2016,2016.8438,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,,,,,,,,,,,1,90,90,9,2,-2,12,3,12,-4.429014217,2,"Minnesota, United States",US,USMN,45.7326,-93.9196,MN,0,,,,,,,2,"Minnesota, United States",US,USMN,45.7326,-93.9196,MN,20161108,http://www.nytimes.com/2016/11/09/us/politics/change-early-vote.html
596890645,20161108,201611,2016,2016.8438,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,,,,,,,,,,,1,90,90,9,2,-2,10,1,10,-2.165354331,2,"North Carolina, United States",US,USNC,35.6411,-79.8431,NC,0,,,,,,,2,"North Carolina, United States",US,USNC,35.6411,-79.8431,NC,20161108,http://www.sanfordherald.com/opinion/editorials/editorial-voters-turning-out-for-lightning-rod-election/article_54c80f38-a540-11e6-9c58-eba0fc22cdea.html
597088222,20161108,201611,2016,2016.8438,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,,,,,,,,,,,1,90,90,9,2,-2,18,1,10,-0.78125,3,"Burlington, North Carolina, United States",US,USNC,36.0957,-79.4378,982279,0,,,,,,,3,"Burlington, North Carolina, United States",US,USNC,36.0957,-79.4378,982279,20161108,http://www.thetimesnews.com/news/20161108/interactive-see-polling-issues-realtime-based-on-google-searches
597088223,20161108,201611,2016,2016.8438,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,,,,,,,,,,,1,90,90,9,2,-2,2,1,2,-0.78125,2,"North Carolina, United States",US,USNC,35.6411,-79.8431,NC,0,,,,,,,3,"Burlington, North Carolina, United States",US,USNC,36.0957,-79.4378,982279,20161108,http://www.thetimesnews.com/news/20161108/interactive-see-polling-issues-realtime-based-on-google-searches
596858617,20161108,201611,2016,2016.8438,MNCUSAMED,VERIZON,USA,,,,,MNC,MED,,,,,,,,,,,,1,128,128,12,3,-5,5,1,5,-2.102803738,2,"Nebraska, United States",US,USNE,41.1289,-98.2883,NE,0,,,,,,,2,"Nebraska, United States",US,USNE,41.1289,-98.2883,NE,20161108,http://www.bizcommunity.com/Article/196/160/153419.html
597060574,20161108,201611,2016,2016.8438,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,,,,,,,,,,,1,90,90,9,2,-2,25,4,25,0.527201308,2,"New Hampshire, United States",US,USNH,43.4108,-71.5653,NH,0,,,,,,,2,"New Hampshire, United States",US,USNH,43.4108,-71.5653,NH,20161108,https://www.ghanastar.com/news/ghana-tops-external-countries-googling-us-elections/
596873473,20161108,201611,2016,2016.8438,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,,,,,,,,,,,1,90,90,9,2,-2,8,1,8,-2.312138728,2,"Nevada, United States",US,USNV,38.4199,-117.122,NV,0,,,,,,,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,20161108,http://inewstoday.net/2016/11/hillary-clinton-donald-trump-race-for-support-on-eve-of/
596959822,20161108,201611,2016,2016.8438,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,,,,,,,,,,,1,90,90,9,2,-2,5,1,5,-0.511945392,3,"Las Vegas, Nevada, United States",US,USNV,36.175,-115.137,847388,0,,,,,,,3,"Las Vegas, Nevada, United States",US,USNV,36.175,-115.137,847388,20161108,http://wardsauto.com/dealer/excuse-me-your-pop-showing
596812543,20161108,201611,2016,2016.8438,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,,,,,,,,,,,1,90,90,9,2,-2,64,9,64,-0.703114386,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,0,,,,,,,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20161108,http://www.nbcnews.com/tech/tech-news/fbi-scanned-clinton-s-emails-same-way-your-boss-reads-n679086?cid=public-rss_20161108
597056868,20161108,201611,2016,2016.8438,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,,,,,,,,,,,0,46,46,4,1,7,3,1,3,-1.065375303,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,0,,,,,,,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20161108,http://fusion.net/story/367589/know-your-meme-2016-meme-election-viral/
